,Archivo,Palabra
0,24031-8.txt,eduardo
1,24031-8.txt,zamacois
2,24031-8.txt,teatro
3,24031-8.txt,dentro
4,24031-8.txt,autores
5,24031-8.txt,comediantes
6,24031-8.txt,escenas
7,24031-8.txt,vida
8,24031-8.txt,bastidores
9,24031-8.txt,etc
10,24031-8.txt,barcelona
11,24031-8.txt,casa
12,24031-8.txt,editorial
13,24031-8.txt,maucci
14,24031-8.txt,mallorca
15,24031-8.txt,buenos
16,24031-8.txt,aires
17,24031-8.txt,maucci
18,24031-8.txt,hermanos
19,24031-8.txt,cuyo
20,24031-8.txt,propiedad
21,24031-8.txt,casa
22,24031-8.txt,editorial
23,24031-8.txt,maucci
24,24031-8.txt,barcelona
25,24031-8.txt,compuesto
26,24031-8.txt,maquina
27,24031-8.txt,typographbarcelona
28,24031-8.txt,formacion
29,24031-8.txt,compania
30,24031-8.txt,compania
31,24031-8.txt,llamadas
32,24031-8.txt,verso
33,24031-8.txt,merezca
34,24031-8.txt,francamente
35,24031-8.txt,limitaciones
36,24031-8.txt,calificativo
37,24031-8.txt,buena
38,24031-8.txt,basta
39,24031-8.txt,notables
40,24031-8.txt,artistas
41,24031-8.txt,componen
42,24031-8.txt,importa
43,24031-8.txt,tambien
44,24031-8.txt,cierta
45,24031-8.txt,proporcion
46,24031-8.txt,equilibrio
47,24031-8.txt,pues
48,24031-8.txt,ello
49,24031-8.txt,inmediatamente
50,24031-8.txt,derivara
51,24031-8.txt,belleza
52,24031-8.txt,nueva
53,24031-8.txt,belleza
54,24031-8.txt,sintesis
55,24031-8.txt,belleza
56,24031-8.txt,conjunto
57,24031-8.txt,parece
58,24031-8.txt,formacion
59,24031-8.txt,compania
60,24031-8.txt,tarea
61,24031-8.txt,facil
62,24031-8.txt,empresario
63,24031-8.txt,persona
64,24031-8.txt,inteligente
65,24031-8.txt,propicia
66,24031-8.txt,regatear
67,24031-8.txt,negocio
68,24031-8.txt,aquellos
69,24031-8.txt,gastos
70,24031-8.txt,reclame
71,24031-8.txt,embargo
72,24031-8.txt,mas
73,24031-8.txt,dificil
74,24031-8.txt,mas
75,24031-8.txt,ingrave
76,24031-8.txt,quebradizo
77,24031-8.txt,mas
78,24031-8.txt,sujeto
79,24031-8.txt,imprevistas
80,24031-8.txt,mudanzas
81,24031-8.txt,campana
82,24031-8.txt,teatral
83,24031-8.txt,celebrarse
84,24031-8.txt,madrid
85,24031-8.txt,detalle
86,24031-8.txt,favorece
87,24031-8.txt,allana
88,24031-8.txt,eficazmente
89,24031-8.txt,dificultades
90,24031-8.txt,director
91,24031-8.txt,empresario
92,24031-8.txt,luchar
93,24031-8.txt,artistas
94,24031-8.txt,prefieren
95,24031-8.txt,contrata
96,24031-8.txt,modesta
97,24031-8.txt,madrid
98,24031-8.txt,marcharse
99,24031-8.txt,provincias
100,24031-8.txt,temporadas
101,24031-8.txt,generalmente
102,24031-8.txt,cortas
103,24031-8.txt,buen
104,24031-8.txt,sueldo
105,24031-8.txt,gobernados
106,24031-8.txt,estan
107,24031-8.txt,pueril
108,24031-8.txt,sentimiento
109,24031-8.txt,vanidad
110,24031-8.txt,adoran
111,24031-8.txt,elogios
112,24031-8.txt,prensa
113,24031-8.txt,cortesana
114,24031-8.txt,pequenos
115,24031-8.txt,rincones
116,24031-8.txt,provincianos
