,Archivo,Palabra
0,42456-8.txt,obras
1,42456-8.txt,concha
2,42456-8.txt,espina
3,42456-8.txt,nina
4,42456-8.txt,luzmela
5,42456-8.txt,novela
6,42456-8.txt,segunda
7,42456-8.txt,edicion
8,42456-8.txt,despertar
9,42456-8.txt,morir
10,42456-8.txt,novela
11,42456-8.txt,segunda
12,42456-8.txt,edicion
13,42456-8.txt,agua
14,42456-8.txt,nieve
15,42456-8.txt,novela
16,42456-8.txt,segunda
17,42456-8.txt,edicion
18,42456-8.txt,esfinge
19,42456-8.txt,maragata
20,42456-8.txt,novela
21,42456-8.txt,segunda
22,42456-8.txt,edicion
23,42456-8.txt,obra
24,42456-8.txt,premiada
25,42456-8.txt,real
26,42456-8.txt,academia
27,42456-8.txt,espanola
28,42456-8.txt,rosa
29,42456-8.txt,vientos
30,42456-8.txt,novela
31,42456-8.txt,segunda
32,42456-8.txt,edicion
33,42456-8.txt,amor
34,42456-8.txt,estrellas
35,42456-8.txt,mujeres
36,42456-8.txt,quijote
37,42456-8.txt,ruecas
38,42456-8.txt,marfil
39,42456-8.txt,novela
40,42456-8.txt,segunda
41,42456-8.txt,edicion
42,42456-8.txt,jayon
43,42456-8.txt,drama
44,42456-8.txt,tres
45,42456-8.txt,actos
46,42456-8.txt,jayon
47,42456-8.txt,jayon
48,42456-8.txt,drama
49,42456-8.txt,tres
50,42456-8.txt,actos
51,42456-8.txt,original
52,42456-8.txt,concha
53,42456-8.txt,espina
54,42456-8.txt,estrenado
55,42456-8.txt,teatro
56,42456-8.txt,eslava
57,42456-8.txt,madrid
58,42456-8.txt,dia
59,42456-8.txt,diciembre
60,42456-8.txt,madrid
61,42456-8.txt,editorial
62,42456-8.txt,pueyo
63,42456-8.txt,calle
64,42456-8.txt,arenal
65,42456-8.txt,obra
66,42456-8.txt,propiedad
67,42456-8.txt,autora
68,42456-8.txt,nadie
69,42456-8.txt,podra
70,42456-8.txt,permiso
71,42456-8.txt,reimprimirla
72,42456-8.txt,representarla
73,42456-8.txt,espana
74,42456-8.txt,paises
75,42456-8.txt,cuales
76,42456-8.txt,celebrado
77,42456-8.txt,celebren
78,42456-8.txt,tratados
79,42456-8.txt,internacionales
80,42456-8.txt,propiedad
81,42456-8.txt,literaria
82,42456-8.txt,autora
83,42456-8.txt,reserva
84,42456-8.txt,derecho
85,42456-8.txt,traduccion
86,42456-8.txt,comisionados
87,42456-8.txt,representantes
88,42456-8.txt,sociedad
89,42456-8.txt,autores
90,42456-8.txt,espanoles
91,42456-8.txt,encargados
92,42456-8.txt,exclusivamente
93,42456-8.txt,conceder
94,42456-8.txt,negar
95,42456-8.txt,permiso
96,42456-8.txt,representacion
97,42456-8.txt,cobro
98,42456-8.txt,derechos
99,42456-8.txt,propiedad
100,42456-8.txt,queda
101,42456-8.txt,hecho
102,42456-8.txt,deposito
103,42456-8.txt,marca
104,42456-8.txt,ley
105,42456-8.txt,imprenta
106,42456-8.txt,helenica
107,42456-8.txt,pasaje
108,42456-8.txt,alhambra
109,42456-8.txt,madrid
110,42456-8.txt,insigne
111,42456-8.txt,dramaturgo
112,42456-8.txt,dr
113,42456-8.txt,max
114,42456-8.txt,nordau
115,42456-8.txt,amigo
116,42456-8.txt,maestro
117,42456-8.txt,usted
118,42456-8.txt,obra
119,42456-8.txt,aparecio
120,42456-8.txt,novela
121,42456-8.txt,singulares
122,42456-8.txt,alabanzas
123,42456-8.txt,supo
124,42456-8.txt,alentar
125,42456-8.txt,hacia
126,42456-8.txt,teatro
127,42456-8.txt,generosas
128,42456-8.txt,profecias
129,42456-8.txt,publico
130,42456-8.txt,quiso
131,42456-8.txt,aplaudir
132,42456-8.txt,inolvidable
133,42456-8.txt,favor
134,42456-8.txt,permite
