,Archivo,Palabra
0,55038-8.txt,sobremesa
1,55038-8.txt,cronicas
2,55038-8.txt,segunda
3,55038-8.txt,serie
4,55038-8.txt,jacinto
5,55038-8.txt,benavente
6,55038-8.txt,sobremesa
7,55038-8.txt,cronicas
8,55038-8.txt,segunda
9,55038-8.txt,serie
10,55038-8.txt,madrid
11,55038-8.txt,libreria
12,55038-8.txt,fernando
13,55038-8.txt,fe
14,55038-8.txt,puerta
15,55038-8.txt,sol
16,55038-8.txt,propiedadderechos
17,55038-8.txt,reservados
18,55038-8.txt,madridimprenta
19,55038-8.txt,espanola
20,55038-8.txt,calle
21,55038-8.txt,olivar
22,55038-8.txt,ilustracion
23,55038-8.txt,sobremesa
24,55038-8.txt,i
25,55038-8.txt,senor
26,55038-8.txt,ministro
27,55038-8.txt,gobernacion
28,55038-8.txt,propuesto
29,55038-8.txt,mejor
30,55038-8.txt,remedio
31,55038-8.txt,evitar
32,55038-8.txt,conflictos
33,55038-8.txt,plaza
34,55038-8.txt,toros
35,55038-8.txt,publico
36,55038-8.txt,abstenga
37,55038-8.txt,asistir
38,55038-8.txt,corridas
39,55038-8.txt,si
40,55038-8.txt,disgustan
41,55038-8.txt,remedio
42,55038-8.txt,excelente
43,55038-8.txt,dijo
44,55038-8.txt,sabio
45,55038-8.txt,trueque
46,55038-8.txt,quejarse
47,55038-8.txt,habian
48,55038-8.txt,desdichas
49,55038-8.txt,buscarse
50,55038-8.txt,gustazo
51,55038-8.txt,protestar
52,55038-8.txt,nunca
53,55038-8.txt,paga
54,55038-8.txt,bastante
55,55038-8.txt,caro
56,55038-8.txt,ademas
57,55038-8.txt,remedio
58,55038-8.txt,peligro
59,55038-8.txt,caer
60,55038-8.txt,publico
61,55038-8.txt,eficacia
62,55038-8.txt,caso
63,55038-8.txt,bien
64,55038-8.txt,pudiera
65,55038-8.txt,dar
66,55038-8.txt,aplicarlo
67,55038-8.txt,espectaculos
68,55038-8.txt,caros
69,55038-8.txt,malos
70,55038-8.txt,sostiene
71,55038-8.txt,buen
72,55038-8.txt,dinero
73,55038-8.txt,comprenderse
74,55038-8.txt,ver
75,55038-8.txt,publico
76,55038-8.txt,echarse
77,55038-8.txt,redondel
78,55038-8.txt,puede
79,55038-8.txt,ser
80,55038-8.txt,gusto
81,55038-8.txt,ningun
82,55038-8.txt,gobierno
83,55038-8.txt,aunque
84,55038-8.txt,bien
