,Archivo,Palabra
0,16105-8.txt,coleccion
1,16105-8.txt,viages
2,16105-8.txt,expediciones
3,16105-8.txt,campos
4,16105-8.txt,buenosaires
5,16105-8.txt,costas
6,16105-8.txt,patagonia
7,16105-8.txt,primera
8,16105-8.txt,edicion
9,16105-8.txt,buenosaires
10,16105-8.txt,imprenta
11,16105-8.txt,discurso
12,16105-8.txt,preliminar
13,16105-8.txt,expediciones
14,16105-8.txt,campos
15,16105-8.txt,sud
16,16105-8.txt,tan
17,16105-8.txt,escasas
18,16105-8.txt,noticias
19,16105-8.txt,region
20,16105-8.txt,austral
21,16105-8.txt,rio
22,16105-8.txt,plata
23,16105-8.txt,debe
24,16105-8.txt,mirarse
25,16105-8.txt,desprecio
26,16105-8.txt,serie
27,16105-8.txt,documentos
28,16105-8.txt,oficiales
29,16105-8.txt,presentamos
30,16105-8.txt,publico
31,16105-8.txt,debe
32,16105-8.txt,esperar
33,16105-8.txt,lector
34,16105-8.txt,hallar
35,16105-8.txt,datos
36,16105-8.txt,observaciones
37,16105-8.txt,cientificas
38,16105-8.txt,mas
39,16105-8.txt,diarios
40,16105-8.txt,sido
41,16105-8.txt,llevados
42,16105-8.txt,oficiales
43,16105-8.txt,tenian
44,16105-8.txt,mas
45,16105-8.txt,conocimientos
46,16105-8.txt,profesion
47,16105-8.txt,pretension
48,16105-8.txt,orgullo
49,16105-8.txt,relataban
50,16105-8.txt,sencillamente
51,16105-8.txt,veian
52,16105-8.txt,describian
53,16105-8.txt,fidelidad
54,16105-8.txt,apreciable
55,16105-8.txt,parages
56,16105-8.txt,exploraban
57,16105-8.txt,relaciones
58,16105-8.txt,suelen
59,16105-8.txt,veces
60,16105-8.txt,presentar
61,16105-8.txt,detalles
62,16105-8.txt,nuevos
63,16105-8.txt,importantes
64,16105-8.txt,cantos
65,16105-8.txt,populares
66,16105-8.txt,brillan
67,16105-8.txt,rasgos
68,16105-8.txt,insolitos
69,16105-8.txt,vulgar
70,16105-8.txt,poesia
71,16105-8.txt,tambien
72,16105-8.txt,merito
73,16105-8.txt,conservarnos
74,16105-8.txt,fisionomia
75,16105-8.txt,original
76,16105-8.txt,naturaleza
77,16105-8.txt,inculta
78,16105-8.txt,hombre
79,16105-8.txt,creacion
80,16105-8.txt,cuyas
81,16105-8.txt,costumbres
82,16105-8.txt,envano
83,16105-8.txt,esforzaron
84,16105-8.txt,indagar
85,16105-8.txt,filosofos
86,16105-8.txt,silencio
87,16105-8.txt,gabinetes
88,16105-8.txt,pesar
89,16105-8.txt,grandes
90,16105-8.txt,progresos
91,16105-8.txt,hecho
92,16105-8.txt,geografia
93,16105-8.txt,hombre
94,16105-8.txt,versado
95,16105-8.txt,estudios
96,16105-8.txt,deje
97,16105-8.txt,explorar
98,16105-8.txt,relaciones
99,16105-8.txt,primeros
100,16105-8.txt,viageros
101,16105-8.txt,comparar
102,16105-8.txt,rectificar
103,16105-8.txt,veces
104,16105-8.txt,especies
105,16105-8.txt,marcharon
106,16105-8.txt,despues
107,16105-8.txt,huellas
108,16105-8.txt,mas
109,16105-8.txt,instruccion
110,16105-8.txt,auxilios
111,16105-8.txt,cuanta
112,16105-8.txt,luz
113,16105-8.txt,arroja
114,16105-8.txt,aun
115,16105-8.txt,asia
116,16105-8.txt,primer
117,16105-8.txt,historiador
118,16105-8.txt,herodoto
119,16105-8.txt,mas
120,16105-8.txt,antiguo
121,16105-8.txt,viagero
122,16105-8.txt,marco
123,16105-8.txt,polo
124,16105-8.txt,cosa
125,16105-8.txt,geografos
126,16105-8.txt,menores
127,16105-8.txt,recogio
128,16105-8.txt,ilustro
129,16105-8.txt,afan
130,16105-8.txt,hudson
131,16105-8.txt,sino
132,16105-8.txt,cardiel
133,16105-8.txt,hernandez
134,16105-8.txt,pavon
135,16105-8.txt,amigorena
136,16105-8.txt,si
137,16105-8.txt,ciencia
138,16105-8.txt,procede
139,16105-8.txt,lenta
140,16105-8.txt,paulatinamente
141,16105-8.txt,ciertamente
142,16105-8.txt,geografia
143,16105-8.txt,cuantas
144,16105-8.txt,observaciones
145,16105-8.txt,determinar
146,16105-8.txt,verdadera
147,16105-8.txt,situacion
148,16105-8.txt,cabo
149,16105-8.txt,san
150,16105-8.txt,antonio
151,16105-8.txt,calcular
152,16105-8.txt,acierto
153,16105-8.txt,latitud
154,16105-8.txt,santa
155,16105-8.txt,maria
156,16105-8.txt,embargo
157,16105-8.txt,mas
158,16105-8.txt,ilustres
159,16105-8.txt,navegantes
160,16105-8.txt,pasado
161,16105-8.txt,delante
162,16105-8.txt,promontorios
163,16105-8.txt,cada
164,16105-8.txt,reincidio
165,16105-8.txt,enmendarlos
166,16105-8.txt,despues
167,16105-8.txt,errores
168,16105-8.txt,predecesores
169,16105-8.txt,asi
170,16105-8.txt,perfeccionan
171,16105-8.txt,conocimientos
172,16105-8.txt,sido
173,16105-8.txt,imposible
174,16105-8.txt,llevar
175,16105-8.txt,modo
176,16105-8.txt,grado
177,16105-8.txt,madurez
178,16105-8.txt,adquirido
179,16105-8.txt,dias
180,16105-8.txt,causas
181,16105-8.txt,suelen
182,16105-8.txt,retardar
183,16105-8.txt,adelantamientos
184,16105-8.txt,agregan
185,16105-8.txt,paralizan
186,16105-8.txt,percibe
187,16105-8.txt,entonces
188,16105-8.txt,toda
189,16105-8.txt,importancia
190,16105-8.txt,ensayos
191,16105-8.txt,arranques
192,16105-8.txt,dejan
193,16105-8.txt,edificios
194,16105-8.txt,continuarlos
195,16105-8.txt,documentos
196,16105-8.txt,disfrutaban
197,16105-8.txt,celebridad
198,16105-8.txt,estan
199,16105-8.txt,lejos
200,16105-8.txt,justificar
201,16105-8.txt,tales
202,16105-8.txt,informes
203,16105-8.txt,sa
204,16105-8.txt,farias
205,16105-8.txt,villarino
206,16105-8.txt,puertos
207,16105-8.txt,establecimientos
208,16105-8.txt,costa
209,16105-8.txt,patagonica
210,16105-8.txt,mas
211,16105-8.txt,interesante
212,16105-8.txt,parece
213,16105-8.txt,diario
214,16105-8.txt,amigorena
215,16105-8.txt,hilario
216,16105-8.txt,tapary
217,16105-8.txt,recursos
218,16105-8.txt,escoltado
219,16105-8.txt,dos
220,16105-8.txt,perros
221,16105-8.txt,emprendio
222,16105-8.txt,viage
223,16105-8.txt,mas
224,16105-8.txt,largo
225,16105-8.txt,desastroso
226,16105-8.txt,sido
227,16105-8.txt,egecutado
228,16105-8.txt,ahora
229,16105-8.txt,pampas
230,16105-8.txt,estilo
231,16105-8.txt,sencillo
232,16105-8.txt,expresa
233,16105-8.txt,vivo
234,16105-8.txt,sensaciones
235,16105-8.txt,experimento
236,16105-8.txt,aspecto
237,16105-8.txt,desierto
238,16105-8.txt,separarse
239,16105-8.txt,companero
240,16105-8.txt,perros
241,16105-8.txt,desamparo
242,16105-8.txt,habian
243,16105-8.txt,llegado
244,16105-8.txt,ser
245,16105-8.txt,parte
246,16105-8.txt,necesaria
247,16105-8.txt,existencia
248,16105-8.txt,incidentes
249,16105-8.txt,pertenecen
250,16105-8.txt,geografia
251,16105-8.txt,alma
252,16105-8.txt,insensible
253,16105-8.txt,condene
254,16105-8.txt,haberlos
255,16105-8.txt,reproducido
256,16105-8.txt,coleccion
257,16105-8.txt,documentos
258,16105-8.txt,sido
259,16105-8.txt,franqueados
260,16105-8.txt,senor
261,16105-8.txt,canonigo
262,16105-8.txt,dr
263,16105-8.txt,d
264,16105-8.txt,saturnino
265,16105-8.txt,segurola
266,16105-8.txt,cuya
267,16105-8.txt,generosidad
268,16105-8.txt,debemos
269,16105-8.txt,tambien
270,16105-8.txt,descripcion
271,16105-8.txt,misiones
272,16105-8.txt,tarija
273,16105-8.txt,encabeza
274,16105-8.txt,presente
275,16105-8.txt,volumen
276,16105-8.txt,buenosaires
277,16105-8.txt,setiembre
278,16105-8.txt,pedro
279,16105-8.txt,angelis
280,16105-8.txt,viages
281,16105-8.txt,expediciones
282,16105-8.txt,extracto
283,16105-8.txt,resumen
284,16105-8.txt,diario
285,16105-8.txt,padre
286,16105-8.txt,jose
287,16105-8.txt,cardiel
288,16105-8.txt,viage
289,16105-8.txt,hizo
290,16105-8.txt,buenos
291,16105-8.txt,aires
292,16105-8.txt,volcan
293,16105-8.txt,siguiendo
294,16105-8.txt,costa
295,16105-8.txt,patagonica
296,16105-8.txt,arroyo
297,16105-8.txt,ascension
298,16105-8.txt,dice
299,16105-8.txt,buenos
300,16105-8.txt,aires
301,16105-8.txt,volcan
302,16105-8.txt,habra
303,16105-8.txt,leguas
304,16105-8.txt,volcan
305,16105-8.txt,caminando
306,16105-8.txt,cerca
307,16105-8.txt,costa
308,16105-8.txt,mar
309,16105-8.txt,leguas
310,16105-8.txt,rio
311,16105-8.txt,colorado
312,16105-8.txt,sauce
313,16105-8.txt,leguas
314,16105-8.txt,mas
315,16105-8.txt,alla
316,16105-8.txt,intermedio
317,16105-8.txt,habita
