,Archivo,Palabra
0,27295-8.txt,manuel
1,27295-8.txt,fernandez
2,27295-8.txt,gonzalez
3,27295-8.txt,amparo
4,27295-8.txt,memorias
5,27295-8.txt,loco
6,27295-8.txt,segunda
7,27295-8.txt,edicion
8,27295-8.txt,madrid
9,27295-8.txt,est
10,27295-8.txt,tip
11,27295-8.txt,ricardo
12,27295-8.txt,fe
13,27295-8.txt,cedaceros
14,27295-8.txt,num
15,27295-8.txt,propiedad
16,27295-8.txt,epilogo
17,27295-8.txt,pasado
18,27295-8.txt,treinta
19,27295-8.txt,anos
20,27295-8.txt,funesta
21,27295-8.txt,edad
22,27295-8.txt,tristes
23,27295-8.txt,desenganos
24,27295-8.txt,dijo
25,27295-8.txt,espronceda
26,27295-8.txt,arrancado
27,27295-8.txt,primera
28,27295-8.txt,cana
29,27295-8.txt,experiencia
30,27295-8.txt,encargado
31,27295-8.txt,arrancarme
32,27295-8.txt,todas
33,27295-8.txt,ilusiones
34,27295-8.txt,mejor
35,27295-8.txt,decir
36,27295-8.txt,secar
37,27295-8.txt,todas
38,27295-8.txt,creencias
39,27295-8.txt,hoy
40,27295-8.txt,solo
41,27295-8.txt,dos
42,27295-8.txt,creo
43,27295-8.txt,dios
44,27295-8.txt,incomprensible
45,27295-8.txt,creo
46,27295-8.txt,vida
47,27295-8.txt,sueno
48,27295-8.txt,primera
49,27295-8.txt,verdad
50,27295-8.txt,dicho
51,27295-8.txt,biblia
52,27295-8.txt,segunda
53,27295-8.txt,dicho
54,27295-8.txt,calderon
55,27295-8.txt,si
56,27295-8.txt,alguien
57,27295-8.txt,dijo
58,27295-8.txt,primera
59,27295-8.txt,biblia
60,27295-8.txt,si
61,27295-8.txt,alguien
62,27295-8.txt,dijo
63,27295-8.txt,segunda
64,27295-8.txt,calderon
65,27295-8.txt,quede
66,27295-8.txt,sentado
67,27295-8.txt,conozco
68,27295-8.txt,aquel
69,27295-8.txt,admirable
70,27295-8.txt,libro
71,27295-8.txt,aquel
72,27295-8.txt,admirable
73,27295-8.txt,poeta
74,27295-8.txt,dicho
75,27295-8.txt,aquellas
76,27295-8.txt,dos
77,27295-8.txt,verdades
78,27295-8.txt,decir
79,27295-8.txt,experiencia
80,27295-8.txt,propia
81,27295-8.txt,nadie
82,27295-8.txt,cree
