,Archivo,Palabra
0,45180-8.txt,poetas
1,45180-8.txt,color
2,45180-8.txt,francisco
3,45180-8.txt,calcagno
4,45180-8.txt,placido
5,45180-8.txt,manzano
6,45180-8.txt,rodriguez
7,45180-8.txt,echemendia
8,45180-8.txt,silveira
9,45180-8.txt,medina
10,45180-8.txt,habana
11,45180-8.txt,imp
12,45180-8.txt,militar
13,45180-8.txt,v
14,45180-8.txt,soler
15,45180-8.txt,compania
16,45180-8.txt,calle
17,45180-8.txt,riola
18,45180-8.txt,num
19,45180-8.txt,poetas
20,45180-8.txt,color
21,45180-8.txt,placido
22,45180-8.txt,i
23,45180-8.txt,pagina
24,45180-8.txt,triste
25,45180-8.txt,historia
26,45180-8.txt,lagrimas
27,45180-8.txt,duelo
28,45180-8.txt,vamos
29,45180-8.txt,presentar
30,45180-8.txt,lector
31,45180-8.txt,vida
32,45180-8.txt,muerte
33,45180-8.txt,placido
34,45180-8.txt,mancha
35,45180-8.txt,mas
36,45180-8.txt,negra
37,45180-8.txt,historia
38,45180-8.txt,politica
39,45180-8.txt,literaria
40,45180-8.txt,baldon
41,45180-8.txt,mas
42,45180-8.txt,ignominioso
43,45180-8.txt,puede
44,45180-8.txt,echarse
45,45180-8.txt,cara
46,45180-8.txt,instituciones
47,45180-8.txt,tirania
48,45180-8.txt,tiempos
49,45180-8.txt,vida
50,45180-8.txt,muerte
51,45180-8.txt,poeta
52,45180-8.txt,martir
53,45180-8.txt,hoy
54,45180-8.txt,sepultada
55,45180-8.txt,oscuridad
56,45180-8.txt,presion
57,45180-8.txt,mortifera
58,45180-8.txt,despotismo
59,45180-8.txt,aguardaba
60,45180-8.txt,dia
61,45180-8.txt,libertad
62,45180-8.txt,ser
63,45180-8.txt,revindicada
64,45180-8.txt,ojos
65,45180-8.txt,mundo
66,45180-8.txt,gran
67,45180-8.txt,variedad
68,45180-8.txt,opiniones
69,45180-8.txt,errores
70,45180-8.txt,emitido
71,45180-8.txt,acerca
72,45180-8.txt,nacimiento
73,45180-8.txt,gabriel
74,45180-8.txt,concepcion
75,45180-8.txt,valdes
76,45180-8.txt,placido
77,45180-8.txt,poeta
78,45180-8.txt,vida
79,45180-8.txt,penalidades
80,45180-8.txt,tasso
81,45180-8.txt,muerte
82,45180-8.txt,andre
83,45180-8.txt,chenier
84,45180-8.txt,razon
85,45180-8.txt,america
86,45180-8.txt,poetica
87,45180-8.txt,valparaiso
88,45180-8.txt,advierte
89,45180-8.txt,raro
90,45180-8.txt,origen
91,45180-8.txt,genio
92,45180-8.txt,muerte
93,45180-8.txt,alguno
94,45180-8.txt,supuso
95,45180-8.txt,fruto
96,45180-8.txt,amores
97,45180-8.txt,clandestinos
98,45180-8.txt,senora
99,45180-8.txt,alto
