,Archivo,Palabra
0,15027-8.txt,biblioteca
1,15027-8.txt,literaria
2,15027-8.txt,estudiante
3,15027-8.txt,dirigida
4,15027-8.txt,ramon
5,15027-8.txt,menendez
6,15027-8.txt,pidal
7,15027-8.txt,tomo
8,15027-8.txt,xxiv
9,15027-8.txt,novela
10,15027-8.txt,picaresca
11,15027-8.txt,seleccion
12,15027-8.txt,hecha
13,15027-8.txt,federico
14,15027-8.txt,ruiz
15,15027-8.txt,morcuende
16,15027-8.txt,dibujos
17,15027-8.txt,f
18,15027-8.txt,marco
19,15027-8.txt,madrid
20,15027-8.txt,mcmxxii
21,15027-8.txt,institutoescuela
22,15027-8.txt,junta
23,15027-8.txt,ampliacion
24,15027-8.txt,estudios
25,15027-8.txt,tipografia
26,15027-8.txt,revista
27,15027-8.txt,archivos
28,15027-8.txt,olozaga
29,15027-8.txt,i
30,15027-8.txt,madrid
31,15027-8.txt,vida
32,15027-8.txt,lazarillo
33,15027-8.txt,tormes
34,15027-8.txt,fortunas
35,15027-8.txt,adversidades
36,15027-8.txt,tratado
37,15027-8.txt,primero
38,15027-8.txt,cuenta
39,15027-8.txt,lazaro
40,15027-8.txt,vida
41,15027-8.txt,cuyo
42,15027-8.txt,hijo
43,15027-8.txt,pues
44,15027-8.txt,sepa
45,15027-8.txt,merced
46,15027-8.txt,todas
47,15027-8.txt,cosas
48,15027-8.txt,llaman
49,15027-8.txt,lazaro
50,15027-8.txt,tormes
51,15027-8.txt,hijo
52,15027-8.txt,thome
53,15027-8.txt,gonzalez
54,15027-8.txt,antona
55,15027-8.txt,perez
56,15027-8.txt,naturales
57,15027-8.txt,tejares
58,15027-8.txt,aldea
59,15027-8.txt,salamanca
60,15027-8.txt,nascimiento
61,15027-8.txt,dentro
62,15027-8.txt,rio
63,15027-8.txt,tormes
64,15027-8.txt,causa
65,15027-8.txt,tome
66,15027-8.txt,sobrenombre
67,15027-8.txt,desta
68,15027-8.txt,manera
69,15027-8.txt,padre
70,15027-8.txt,dios
71,15027-8.txt,perdone
72,15027-8.txt,tenia
73,15027-8.txt,cargo
74,15027-8.txt,proveer
75,15027-8.txt,molienda
76,15027-8.txt,acena
77,15027-8.txt,ribera
78,15027-8.txt,aquel
79,15027-8.txt,rio
80,15027-8.txt,molinero
81,15027-8.txt,mas
82,15027-8.txt,quince
83,15027-8.txt,anos
84,15027-8.txt,madre
85,15027-8.txt,noche
86,15027-8.txt,acena
87,15027-8.txt,nasci
88,15027-8.txt,manera
89,15027-8.txt,verdad
90,15027-8.txt,pueden
91,15027-8.txt,decir
92,15027-8.txt,nascido
93,15027-8.txt,rio
94,15027-8.txt,pues
95,15027-8.txt,siendo
96,15027-8.txt,nino
97,15027-8.txt,ocho
98,15027-8.txt,anos
99,15027-8.txt,achacaron
100,15027-8.txt,padre
101,15027-8.txt,ciertas
102,15027-8.txt,sangrias
103,15027-8.txt,mal
104,15027-8.txt,hechas
105,15027-8.txt,costales
106,15027-8.txt,alli
107,15027-8.txt,moler
108,15027-8.txt,venian
109,15027-8.txt,preso
110,15027-8.txt,confeso
111,15027-8.txt,nego
112,15027-8.txt,padescio
113,15027-8.txt,persecucion
114,15027-8.txt,justicia
115,15027-8.txt,espero
116,15027-8.txt,dios
117,15027-8.txt,gloria
118,15027-8.txt,pues
119,15027-8.txt,evangelio
120,15027-8.txt,llama
121,15027-8.txt,bienaventurados
122,15027-8.txt,tiempo
123,15027-8.txt,hizo
124,15027-8.txt,cierta
125,15027-8.txt,armada
126,15027-8.txt,moros
127,15027-8.txt,cuales
128,15027-8.txt,padre
129,15027-8.txt,sazon
130,15027-8.txt,desterrado
131,15027-8.txt,desastre
132,15027-8.txt,dicho
133,15027-8.txt,cargo
134,15027-8.txt,acemilero
135,15027-8.txt,caballero
136,15027-8.txt,alla
137,15027-8.txt,senor
138,15027-8.txt,leal
139,15027-8.txt,criado
140,15027-8.txt,fenescio
141,15027-8.txt,vida
142,15027-8.txt,viuda
143,15027-8.txt,madre
144,15027-8.txt,marido
145,15027-8.txt,abrigo
146,15027-8.txt,viese
147,15027-8.txt,determino
148,15027-8.txt,arrimarse
149,15027-8.txt,buenos
150,15027-8.txt,ser
